Video ID,Title,Date Posted,Time Posted,Duration,Duration (seconds),Views,Likes,Comments,Like Rate (%),Comment Rate (%),Collaborators,Content Type,Video Type,Was Livestream,Thumbnail URL,Country
LpkRGnB-Ies,i had to leave the house.....,5/9/2021,0:37:17,1:15,75,210476,20411,1428,9.7,0.68,,IRL / Vlog,Regular Video,False,https://i.ytimg.com/vi/LpkRGnB-Ies/hqdefault.jpg,Not Applicable
8j6ShMIanfs,takin it too far,5/8/2021,2:16:53,25,25,3544283,233168,0,6.58,0.0,,Misc,Shorts,False,https://i.ytimg.com/vi/8j6ShMIanfs/hqdefault.jpg,Not Applicable
ib89wJNiRDQ,🔴TOXIC COMP STAGE IN NBA2K21! NBA 2K21 LIVE STREAM🔴,5/7/2021,1:54:02,1:53:35,6815,141379,6214,239,4.4,0.17,,Gaming,Stream,True,https://i.ytimg.com/vi/ib89wJNiRDQ/hqdefault.jpg,Not Applicable
iQKuP3OQNuw,🔴TOXIC COMP STAGE IN NBA2K21! NBA 2K21 LIVE STREAM🔴,5/6/2021,2:50:41,1:53:05,6785,111404,5519,261,4.95,0.23,,Gaming,Stream,True,https://i.ytimg.com/vi/iQKuP3OQNuw/hqdefault.jpg,Not Applicable
s2dVgfZkAdo,🔴TOXIC COMP STAGE IN NBA2K21! NBA 2K21 LIVE STREAM🔴,5/5/2021,2:55:05,1:21:00,4860,111579,5613,565,5.03,0.51,,Gaming,Stream,True,https://i.ytimg.com/vi/s2dVgfZkAdo/hqdefault.jpg,Not Applicable
CQn11P46BEw,she cheated on me......💔,5/5/2021,2:54:57,6:00,360,674247,61847,5083,9.17,0.75,,Misc,Regular Video,False,https://i.ytimg.com/vi/CQn11P46BEw/hqdefault.jpg,Not Applicable
84GfndAWOlQ,FALL GUYS LIVE STREAM!,5/4/2021,3:39:22,51:18:00,3078,155819,5254,230,3.37,0.15,,IRL / Vlog,Stream,True,https://i.ytimg.com/vi/84GfndAWOlQ/hqdefault.jpg,Not Applicable
QrsSnUjDEb8,(xbox day 2)🔴 TOXIC COMP STAGE IN NBA 2K21! NBA 2K21 LIVE STREAM!🔴,5/4/2021,2:21:55,2:26:52,8812,117898,4254,125,3.61,0.11,,Gaming,Stream,True,https://i.ytimg.com/vi/QrsSnUjDEb8/hqdefault.jpg,Not Applicable
d2k3PIHNgcM,(XBOX DAY 1) 🔴TOXIC COMP STAGE IN NBA 2K21! NBA 2K21 LIVE STREAM!🔴,5/3/2021,2:52:01,3:02:19,10939,478933,8790,323,1.84,0.07,,Gaming,Stream,True,https://i.ytimg.com/vi/d2k3PIHNgcM/hqdefault.jpg,Not Applicable
7ZHTg_bpK44,they think i’m crazy now✌🏽 **cops called**,5/3/2021,2:42:04,47,47,164685,10221,1157,6.21,0.7,,IRL / Vlog,Shorts,False,https://i.ytimg.com/vi/7ZHTg_bpK44/hqdefault.jpg,Not Applicable
mzmK0qPxU9M,they say speed don’t get girls💔 **gf reveal**,5/1/2021,11:45:01,8,8,308859,8677,0,2.81,0.0,,IRL / Vlog,Shorts,False,https://i.ytimg.com/vi/mzmK0qPxU9M/hqdefault.jpg,Not Applicable
lEXNgv-iXT8,🔴 99.9% PERCENT TO SS3 ! NBA 2K21 LIVE STREAM!🔴,5/1/2021,2:38:16,2:47:05,10025,173085,6716,251,3.88,0.15,,Gaming,Stream,True,https://i.ytimg.com/vi/lEXNgv-iXT8/hqdefault.jpg,Not Applicable
w5XmhObteHE,🔴 98% PERCENT TO SS3 ! NBA 2K21 LIVE STREAM!🔴,4/30/2021,2:15:20,2:27:43,8863,140532,8019,120,5.71,0.09,,Gaming,Stream,True,https://i.ytimg.com/vi/w5XmhObteHE/hqdefault.jpg,Not Applicable
hifOtgtB88s,🔴 97% PERCENT TO SS3 ! NBA 2K21 LIVE STREAM!🔴,4/29/2021,1:09:10,1:14:44,4484,111731,6513,561,5.83,0.5,,Gaming,Stream,True,https://i.ytimg.com/vi/hifOtgtB88s/hqdefault.jpg,Not Applicable
VcV1U1HMPh4,🔴 REC ROOM LIVE STREAM 🔴,4/28/2021,3:00:05,1:53:46,6826,123216,6523,442,5.29,0.36,,IRL / Vlog,Stream,True,https://i.ytimg.com/vi/VcV1U1HMPh4/hqdefault.jpg,Not Applicable
jDjz6qkRSFc,y’all really gotta chill💔,4/27/2021,2:16:14,29,29,6307096,432995,8869,6.87,0.14,,Misc,Shorts,False,https://i.ytimg.com/vi/jDjz6qkRSFc/hqdefault.jpg,Not Applicable
uzAYMW9Dt80,🔴 95% PERCENT TO SS3 ! NBA 2K21 LIVE STREAM!🔴,4/27/2021,1:47:32,1:53:57,6837,125688,7205,554,5.73,0.44,,Gaming,Stream,True,https://i.ytimg.com/vi/uzAYMW9Dt80/hqdefault.jpg,Not Applicable
o7aZWkESPqE,🔴2x REP 95% PERCENT TO SS3 ! NBA 2K21 LIVE STREAM!🔴,4/26/2021,2:11:22,2:00:23,7223,122275,5790,156,4.74,0.13,,Gaming,Stream,True,https://i.ytimg.com/vi/o7aZWkESPqE/hqdefault.jpg,Not Applicable
fuYlumDzCSU,i got doxxed💔,4/25/2021,2:29:58,58,58,370373,18994,1983,5.13,0.54,,Misc,Shorts,False,https://i.ytimg.com/vi/fuYlumDzCSU/hqdefault.jpg,Not Applicable
N5d5N_Y-3HI,TOXIC REC ROOM😂! REC ROOM LIVE STREAM!,4/25/2021,2:21:43,1:38:57,5937,103863,4239,209,4.08,0.2,,IRL / Vlog,Stream,True,https://i.ytimg.com/vi/N5d5N_Y-3HI/hqdefault.jpg,Not Applicable
NZHI41EeV1c,Q&A.......? WHAT HAPPENED TO MY AUNT💔? HOW OLD ARE YOU?,4/23/2021,11:45:03,12:20,740,410790,27857,2180,6.78,0.53,,Misc,Regular Video,False,https://i.ytimg.com/vi/NZHI41EeV1c/hqdefault.jpg,Not Applicable
piNhY4OTDdU,🔴TOXIC COMP STAGE IN NBA2K21! NBA 2K21 LIVE STREAM🔴,4/23/2021,4:01:24,3:31:31,12691,964603,12327,234,1.28,0.02,,Gaming,Stream,True,https://i.ytimg.com/vi/piNhY4OTDdU/hqdefault.jpg,Not Applicable
qKJwrz0lqMk,i might have to leave🤦🏽‍♂️,4/22/2021,1:26:17,18,18,3494095,264761,0,7.58,0.0,,Misc,Shorts,False,https://i.ytimg.com/vi/qKJwrz0lqMk/hqdefault.jpg,Not Applicable
TgAVhcKA080,TOXIC REC ROOM  😂😂! REC ROOM LIVE STREAM!,4/22/2021,1:03:07,1:33:22,5602,111596,5485,0,4.92,0.0,,IRL / Vlog,Stream,True,https://i.ytimg.com/vi/TgAVhcKA080/hqdefault.jpg,Not Applicable
pJEeiw8ZSek,TOXIC REC ROOM 😂😂! REC ROOM LIVE STREAM!,4/21/2021,1:41:58,2:13:10,7990,431023,10444,403,2.42,0.09,,IRL / Vlog,Stream,True,https://i.ytimg.com/vi/pJEeiw8ZSek/hqdefault.jpg,Not Applicable
Hs5E-t-pwRg,100k.......💔,4/20/2021,3:11:29,45,45,4977348,285156,8724,5.73,0.18,,Misc,Shorts,False,https://i.ytimg.com/vi/Hs5E-t-pwRg/hqdefault.jpg,Not Applicable
Oxpxtrzc-xM,100K SUBS LETS GOOO,4/20/2021,3:03:33,1:46:41,6401,182674,11403,780,6.24,0.43,,Gaming,Stream,True,https://i.ytimg.com/vi/Oxpxtrzc-xM/hqdefault.jpg,Not Applicable
JAeSIWqq6wo,🔴TOXIC COMP STAGE IN NBA2K21! NBA 2K21 LIVE STREAM🔴,4/19/2021,2:38:37,1:42:32,6152,113088,6116,153,5.41,0.14,,Gaming,Stream,True,https://i.ytimg.com/vi/JAeSIWqq6wo/hqdefault.jpg,Not Applicable
NRIPl3VhcV8,🔴TOXIC COMP STAGE IN NBA2K21! NBA 2K21 LIVE STREAM🔴,4/18/2021,1:31:54,2:01:39,7299,108190,5387,299,4.98,0.28,,Gaming,Stream,True,https://i.ytimg.com/vi/NRIPl3VhcV8/hqdefault.jpg,Not Applicable
I028ErI-5BQ,i don’t have roaches,4/18/2021,1:21:05,26,26,1058112,65542,1603,6.19,0.15,,Misc,Shorts,False,https://i.ytimg.com/vi/I028ErI-5BQ/hqdefault.jpg,Not Applicable
AgpgXANzRGE,i been having this problem since i was little......💔,4/17/2021,12:00:08,1:10,70,935789,17732,821,1.89,0.09,,Misc,Regular Video,False,https://i.ytimg.com/vi/AgpgXANzRGE/hqdefault.jpg,Not Applicable
RfGg89mxJGQ,🔴 NBA 2k20 STREAM PULL UP!!!🔵,4/17/2021,2:50:33,2:51:51,10311,110523,4331,89,3.92,0.08,,Gaming,Stream,True,https://i.ytimg.com/vi/RfGg89mxJGQ/hqdefault.jpg,Not Applicable
_JQwmUIRL9U,🔴 TOXIC COMP PARK BEST GUARD WITH THE BEST JUMPSHOT IN NBA 2K21 🔴,4/16/2021,2:39:57,2:50:30,10230,307414,7378,510,2.4,0.17,,Gaming,Stream,True,https://i.ytimg.com/vi/_JQwmUIRL9U/hqdefault.jpg,Not Applicable
eT2YfYQNqVc,i finnaly met ADIN ROSS💔! **EMOTINAL**,4/15/2021,5:42:24,1:13,73,227770,8195,582,3.6,0.26,['Adin'],IRL / Vlog,Regular Video,False,https://i.ytimg.com/vi/eT2YfYQNqVc/hqdefault.jpg,Not Applicable
ZvdzF0uqFvA,DOWNFALL OF POSTSCORERS DAY 2....💔! NBA2K21 LIVE STREAM!,4/15/2021,2:28:22,2:50:37,10237,130559,5725,117,4.38,0.09,,Gaming,Stream,True,https://i.ytimg.com/vi/ZvdzF0uqFvA/hqdefault.jpg,Not Applicable
7hZuccAB9Mo,DOWNFALL OF POSTSCORERS DAY 1....💔! NBA2K21 LIVE STREAM!,4/14/2021,2:55:14,3:02:27,10947,145811,5887,240,4.04,0.16,,Gaming,Stream,True,https://i.ytimg.com/vi/7hZuccAB9Mo/hqdefault.jpg,Not Applicable
i_wffQ8S4bQ,goodbye youtube💔,4/14/2021,2:21:19,43,43,2907377,187631,5868,6.45,0.2,,Misc,Shorts,False,https://i.ytimg.com/vi/i_wffQ8S4bQ/hqdefault.jpg,Not Applicable
a8OfANLOdbI,RIP POSTSCORERS AND ZENS....💔! NBA2K21 LIVE STREAM!,4/13/2021,1:34:03,1:54:09,6849,143145,5994,296,4.19,0.21,,Gaming,Stream,True,https://i.ytimg.com/vi/a8OfANLOdbI/hqdefault.jpg,Not Applicable
rBgWIGShBSk,my message.....✌🏽,4/13/2021,1:09:09,1:15,75,107156,6281,924,5.86,0.86,,Misc,Regular Video,False,https://i.ytimg.com/vi/rBgWIGShBSk/hqdefault.jpg,Not Applicable
pA6ArcBWIns,🔵WINNING RUSH 1v1 LIVE🔵BEST  WINNING THE EVENT IN NBA 2K21 LIVE STREAM🔵,4/12/2021,3:10:30,2:03:19,7399,84103,4132,228,4.91,0.27,,Gaming,Stream,True,https://i.ytimg.com/vi/pA6ArcBWIns/hqdefault.jpg,Not Applicable
ab9nQcIZSUQ,am i better than you at basketball🏀? **PROOF**,4/11/2021,20:14:06,1:24,84,272867,10523,687,3.86,0.25,,Gaming,Regular Video,False,https://i.ytimg.com/vi/ab9nQcIZSUQ/hqdefault.jpg,Not Applicable
APOVj8NNlLM,🔵WINNING RUSH 1v1 LIVE🔵BEST  WINNING THE EVENT IN NBA 2K21 LIVE STREAM🔵,4/11/2021,3:06:18,3:35:21,12921,854656,9548,217,1.12,0.03,,Gaming,Stream,True,https://i.ytimg.com/vi/APOVj8NNlLM/hqdefault.jpg,Not Applicable
aJ1f6sqz1ac,do i stank💔,4/10/2021,5:39:44,10,10,8736480,497501,4311,5.69,0.05,,Misc,Shorts,False,https://i.ytimg.com/vi/aJ1f6sqz1ac/hqdefault.jpg,Not Applicable
9OUiTkA1pYM,🔴TOXIC COMP STAGE IN NBA2K21! NBA 2K21 LIVE STREAM🔴,4/10/2021,3:34:57,2:34:05,9245,89352,4107,67,4.6,0.07,,Gaming,Stream,True,https://i.ytimg.com/vi/9OUiTkA1pYM/hqdefault.jpg,Not Applicable
9jfv1m1Nfkg,🔴TOXIC COMP STAGE IN NBA2K21! NBA 2K21 LIVE STREAM🔴,4/9/2021,2:33:44,2:25:55,8755,75964,3397,60,4.47,0.08,,Gaming,Stream,True,https://i.ytimg.com/vi/9jfv1m1Nfkg/hqdefault.jpg,Not Applicable
aaEVotmd-5g,🔴TOXIC COMP STAGE IN NBA2K21! NBA 2K21 LIVE STREAM🔴,4/8/2021,2:33:27,1:20:08,4808,62708,2935,155,4.68,0.25,,Gaming,Stream,True,https://i.ytimg.com/vi/aaEVotmd-5g/hqdefault.jpg,Not Applicable
FaHh5vllyRg,this what y’all wanted✌🏽,4/8/2021,2:24:55,34,34,5124108,260248,6449,5.08,0.13,,Misc,Shorts,False,https://i.ytimg.com/vi/FaHh5vllyRg/hqdefault.jpg,Not Applicable
hTkR7fpgW1A,y’all gotta chill🤦🏽‍♂️,4/7/2021,3:46:14,53,53,5965258,472544,10547,7.92,0.18,,Misc,Shorts,False,https://i.ytimg.com/vi/hTkR7fpgW1A/hqdefault.jpg,Not Applicable
AcwikxYuDk8,🔴TOXIC COMP STAGE IN NBA2K21! NBA 2K21 LIVE STREAM🔴,4/7/2021,2:26:26,2:29:29,8969,70504,3064,50,4.35,0.07,,Gaming,Stream,True,https://i.ytimg.com/vi/AcwikxYuDk8/hqdefault.jpg,Not Applicable
Ngvv2BWU1-0,🔴TOXIC COMP STAGE IN NBA2K21! NBA 2K21 LIVE STREAM🔴,4/6/2021,4:05:34,3:35:50,12950,590657,7242,285,1.23,0.05,,Gaming,Stream,True,https://i.ytimg.com/vi/Ngvv2BWU1-0/hqdefault.jpg,Not Applicable
Kz04xFynVgA,why💔,4/6/2021,2:57:23,1:22,82,159583,9333,1374,5.85,0.86,,Misc,Regular Video,False,https://i.ytimg.com/vi/Kz04xFynVgA/hqdefault.jpg,Not Applicable
DY1DFrFpH4M,🔴TOXIC COMP STAGE IN NBA2K21! NBA 2K21 LIVE STREAM🔴,4/5/2021,2:30:39,2:02:38,7358,56937,2509,75,4.41,0.13,,Gaming,Stream,True,https://i.ytimg.com/vi/DY1DFrFpH4M/hqdefault.jpg,Not Applicable
LLbS77lkPeY,are you stronger than me💪🏽?,4/5/2021,2:07:58,15,15,1897333,63025,2891,3.32,0.15,,Misc,Shorts,False,https://i.ytimg.com/vi/LLbS77lkPeY/hqdefault.jpg,Not Applicable
CKiaYmzzOkg,🔴TOXIC COMP STAGE IN NBA2K21! NBA 2K21 LIVE STREAM🔴,4/4/2021,2:45:05,2:56:19,10579,134537,2652,56,1.97,0.04,,Gaming,Stream,True,https://i.ytimg.com/vi/CKiaYmzzOkg/hqdefault.jpg,Not Applicable
uksZiy_rYLw,**HURRY BEFORE ITS PATCHED** RONNIE PUT A *NEW* VC GLITCH IN NBA2K21🧀! NEW UNLIMITED VC GLITCH NOW!,4/3/2021,13:45:04,4:54,294,57741,2078,247,3.6,0.43,,Gaming,Regular Video,False,https://i.ytimg.com/vi/uksZiy_rYLw/hqdefault.jpg,Not Applicable
I7yZW11tv70,the reason why i didn’t get a logo💔,4/2/2021,23:50:00,29,29,4583394,311242,4637,6.79,0.1,,Misc,Shorts,False,https://i.ytimg.com/vi/I7yZW11tv70/hqdefault.jpg,Not Applicable
1qzWKRuPBU4,#LOGOSPEED 🔴 FIRST POSTSCORER TO GET A LOGO IN NBA2K21! MAKING HISTORY LIVE ! #RONNIE2K #LOGODAY 🔴,4/2/2021,23:30:54,2:54:39,10479,73392,3292,49,4.49,0.07,,Gaming,Stream,True,https://i.ytimg.com/vi/1qzWKRuPBU4/hqdefault.jpg,Not Applicable
gHAQUhmWag0,name reveal😢,4/2/2021,3:10:00,11,11,34625285,1909703,57769,5.52,0.17,,Misc,Shorts,False,https://i.ytimg.com/vi/gHAQUhmWag0/hqdefault.jpg,Not Applicable
mWZ_CK3Bdcc,🔴TOXIC COMP STAGE IN NBA2K21! NBA 2K21 LIVE STREAM🔴,4/2/2021,1:18:42,1:18:16,4696,35489,1476,79,4.16,0.22,,Gaming,Stream,True,https://i.ytimg.com/vi/mWZ_CK3Bdcc/hqdefault.jpg,Not Applicable
zsuLE6BoLpg,i gotta quit youtube💔,4/1/2021,4:25:00,8,8,4444983,257192,8685,5.79,0.2,,Misc,Shorts,False,https://i.ytimg.com/vi/zsuLE6BoLpg/hqdefault.jpg,Not Applicable
Xx2vnEn8Gm8,🔴TOXIC COMP STAGE IN NBA2K21! NBA 2K21 LIVE STREAM🔴,4/1/2021,4:04:48,3:09:06,11346,141760,2337,53,1.65,0.04,,Gaming,Stream,True,https://i.ytimg.com/vi/Xx2vnEn8Gm8/hqdefault.jpg,Not Applicable
NMN_SCsrEF4,my backflip💔 **sorry**,3/31/2021,2:33:31,43,43,454800,12019,649,2.64,0.14,,Misc,Shorts,False,https://i.ytimg.com/vi/NMN_SCsrEF4/hqdefault.jpg,Not Applicable
nFcfJO1gYVU,THEY GOT YOUR IP PRANK ON LITTLE BROTHER PRANK! **HE CRIED**,3/30/2021,14:45:01,37,37,2884267,119535,4625,4.14,0.16,,IRL / Vlog,Shorts,False,https://i.ytimg.com/vi/nFcfJO1gYVU/hqdefault.jpg,Not Applicable
ebo6SWOVCSM,🔴TOXIC COMP STAGE IN NBA2K21! NBA 2K21 LIVE STREAM🔴,3/30/2021,2:36:47,2:00:57,7257,47656,1857,30,3.9,0.06,,Gaming,Stream,True,https://i.ytimg.com/vi/ebo6SWOVCSM/hqdefault.jpg,Not Applicable
LqYlYrIg7KM,I MADE HIM CRY😢! 1v1 MY BROTHER FOR TALKINH SH*T (irl basketball)! **INTENSE**,3/29/2021,14:45:00,4:30,270,436787,19050,1071,4.36,0.25,,Gaming,Regular Video,False,https://i.ytimg.com/vi/LqYlYrIg7KM/hqdefault.jpg,Not Applicable
_1r8tomZ11E,TOXIC RUNNING PARK WITH SUBS,3/29/2021,4:48:03,3:13:29,11609,262349,3675,63,1.4,0.02,,IRL / Vlog,Stream,True,https://i.ytimg.com/vi/_1r8tomZ11E/hqdefault.jpg,Not Applicable
1dC6wp1LZxw,🟡WINNING BASKETBALL GODZ LIVE IN NBA 2K21🟡 WINNING THE NEW EVENT NBA2K21 LIVE STREAM🟡,3/28/2021,2:30:16,1:59:21,7161,45732,1709,68,3.74,0.15,,Gaming,Stream,True,https://i.ytimg.com/vi/1dC6wp1LZxw/hqdefault.jpg,Not Applicable
0jNPujTHvH4,weirdos booting  me💔,3/28/2021,1:55:08,31,31,562175,28500,563,5.07,0.1,,Misc,Shorts,False,https://i.ytimg.com/vi/0jNPujTHvH4/hqdefault.jpg,Not Applicable
zjzDAI5M7Xg,🔴TOXIC COMP STAGE IN NBA2K21! NBA 2K21 LIVE STREAM🔴,3/27/2021,1:20:56,2:12:50,7970,42495,1545,48,3.64,0.11,,Gaming,Stream,True,https://i.ytimg.com/vi/zjzDAI5M7Xg/hqdefault.jpg,Not Applicable
3kmgPDrstL0,again😡,3/27/2021,1:07:46,13,13,1463999,60795,2206,4.15,0.15,,Misc,Shorts,False,https://i.ytimg.com/vi/3kmgPDrstL0/hqdefault.jpg,Not Applicable
BFOdZotsZZM,pulling a famous tiktok girl number🥰 **proof**,3/26/2021,15:45:01,2:41,161,84717,3015,298,3.56,0.35,,IRL / Vlog,Regular Video,False,https://i.ytimg.com/vi/BFOdZotsZZM/hqdefault.jpg,Not Applicable
5Vw_YWuwoVk,🔴TOXIC COMP STAGE IN NBA2K21! NBA 2K21 LIVE STREAM🔴,3/26/2021,2:09:35,2:09:45,7785,42531,1761,24,4.14,0.06,,Gaming,Stream,True,https://i.ytimg.com/vi/5Vw_YWuwoVk/hqdefault.jpg,Not Applicable
M6CdBwf2wUo,i tested positive💔,3/25/2021,17:15:01,29,29,1276769,81432,3106,6.38,0.24,,Misc,Shorts,False,https://i.ytimg.com/vi/M6CdBwf2wUo/hqdefault.jpg,Not Applicable
_xat8BC58mQ,🔴TOXIC COMP STAGE IN NBA2K21! NBA 2K21 LIVE STREAM🔴,3/25/2021,2:27:53,3:18:19,11899,266413,3398,59,1.28,0.02,,Gaming,Stream,True,https://i.ytimg.com/vi/_xat8BC58mQ/hqdefault.jpg,Not Applicable
5rMcY05lf0c,Mike Wang TOOK MY 50 GAME STREAK IN NBA2K21! I GOT BANNED BECAUSE OF THIS😔! **LIVE REACTION**,3/23/2021,18:00:01,7:43,463,39483,1604,236,4.06,0.6,,Gaming,Regular Video,False,https://i.ytimg.com/vi/5rMcY05lf0c/hqdefault.jpg,Not Applicable
Ons6CSqp7Bs,🔴TOXIC COMP STAGE IN NBA2K21! NBA 2K21 LIVE STREAM🔴,3/23/2021,2:51:02,2:13:29,8009,48545,2079,36,4.28,0.07,,Gaming,Stream,True,https://i.ytimg.com/vi/Ons6CSqp7Bs/hqdefault.jpg,Not Applicable
9u6Kmos17eo,the day i made somebody quit football💔? **sad**,3/22/2021,15:45:30,1:20,80,681295,13721,839,2.01,0.12,,Gaming,Regular Video,False,https://i.ytimg.com/vi/9u6Kmos17eo/hqdefault.jpg,Not Applicable
YBZRBKfS3Nc,🔴TOXIC COMP STAGE IN NBA2K21! NBA 2K21 LIVE STREAM🔴,3/21/2021,2:19:18,2:38:12,9492,50051,1648,67,3.29,0.13,,Gaming,Stream,True,https://i.ytimg.com/vi/YBZRBKfS3Nc/hqdefault.jpg,Not Applicable
9awzWnAvRBk,i took a shower😢,3/20/2021,15:45:00,1:08,68,169627,6806,750,4.01,0.44,,Misc,Regular Video,False,https://i.ytimg.com/vi/9awzWnAvRBk/hqdefault.jpg,Not Applicable
ejfppE7D8bA,🔴TOXIC COMP STAGE IN NBA2K21! NBA 2K21 LIVE STREAM🔴,3/20/2021,2:19:25,2:43:49,9829,35365,1390,17,3.93,0.05,,Gaming,Stream,True,https://i.ytimg.com/vi/ejfppE7D8bA/hqdefault.jpg,Not Applicable
JcMPPcRPNfM,🔴TOXIC COMP STAGE IN NBA2K21! NBA 2K21 LIVE STREAM🔴,3/19/2021,2:55:28,2:08:11,7691,38649,1691,23,4.38,0.06,,Gaming,Stream,True,https://i.ytimg.com/vi/JcMPPcRPNfM/hqdefault.jpg,Not Applicable
TUOblrjxWxQ,i can’t believe i dunked😳! **EMOTIONAL**,3/17/2021,15:45:02,2:52,172,561006,41798,1547,7.45,0.28,,Misc,Regular Video,False,https://i.ytimg.com/vi/TUOblrjxWxQ/hqdefault.jpg,Not Applicable
jmXnxXuGatM,🔴TOXIC COMP STAGE IN NBA2K21! NBA 2K21 LIVE STREAM🔴,3/17/2021,1:55:51,2:31:54,9114,52593,2072,43,3.94,0.08,,Gaming,Stream,True,https://i.ytimg.com/vi/jmXnxXuGatM/hqdefault.jpg,Not Applicable
BuGZl83PSwI,MY $10000 GAMING SETUP👾 + HOUSE TOUR🛏!,3/16/2021,15:45:00,2:41,161,200680,7733,489,3.85,0.24,,Gaming,Regular Video,False,https://i.ytimg.com/vi/BuGZl83PSwI/hqdefault.jpg,Not Applicable
XheQX6DNfLk,🔴NBA2K20 LIVE STREAM🔴,3/16/2021,2:19:16,2:36:01,9361,44198,1866,53,4.22,0.12,,Gaming,Stream,True,https://i.ytimg.com/vi/XheQX6DNfLk/hqdefault.jpg,Not Applicable
6njKZyb6frQ,IShowSpeed Vs SantannaDiffernt 1v1 WAGER $$$! SantannaDifffernt EXPOSED💔?  **INTENSE**,3/15/2021,15:45:00,4:24,264,43851,1392,205,3.17,0.47,,Gaming,Regular Video,False,https://i.ytimg.com/vi/6njKZyb6frQ/hqdefault.jpg,Not Applicable
hJK3sIcjL3E,🔴TOXIC COMP STAGE IN NBA2K21! NBA 2K21 LIVE STREAM🔴,3/15/2021,3:51:28,2:06:05,7565,43061,1932,34,4.49,0.08,,Gaming,Stream,True,https://i.ytimg.com/vi/hJK3sIcjL3E/hqdefault.jpg,Not Applicable
rrVyB7o2hhc,they say speed cant hoop🏀?,3/14/2021,15:45:01,36,36,1277493,26652,1649,2.09,0.13,,Misc,Shorts,False,https://i.ytimg.com/vi/rrVyB7o2hhc/hqdefault.jpg,Not Applicable
w_gJlZXqXo0,🔴PLAYING IN THE COMP STAGE WIT SANTANADIFFERENT AND THE BEST FEMALE ON 2K 🔴,3/14/2021,4:39:36,4:04:09,14649,50144,1842,14,3.67,0.03,,Gaming,Stream,True,https://i.ytimg.com/vi/w_gJlZXqXo0/hqdefault.jpg,Not Applicable
vioTSEzXTbk,PRANK CALLS NOW!!!!,3/13/2021,3:03:35,2:44:15,9855,114703,2338,53,2.04,0.05,,IRL / Vlog,Stream,True,https://i.ytimg.com/vi/vioTSEzXTbk/hqdefault.jpg,Not Applicable
dWCDYrTRbSQ,THEY SCAMMED ME OUT MY $1000 PS5.....💔! CONFRONTED THE SCAMMER (LIVE)! **COPS CAME**,3/12/2021,16:45:01,8:00,480,68575,2678,264,3.91,0.38,,IRL / Vlog,Regular Video,False,https://i.ytimg.com/vi/dWCDYrTRbSQ/hqdefault.jpg,Not Applicable
_N-jOHR2oJg,IShowSpeed Vs StageBeKillin WAGER $$$ NOW!!!!,3/12/2021,3:24:24,2:37:29,9449,63586,2220,31,3.49,0.05,,Sports,Stream,True,https://i.ytimg.com/vi/_N-jOHR2oJg/hqdefault.jpg,Not Applicable
y5i4z0e1cro,I BEEN EXPOSED BY (TRULY BLESSED)........💔! EXPOSING WHY I CRIED😔! **RAGE**,3/11/2021,20:15:02,10:53,653,27660,1020,0,3.69,0.0,,Gaming,Regular Video,False,https://i.ytimg.com/vi/y5i4z0e1cro/hqdefault.jpg,Not Applicable
waGtk4sW4lw,ISHOWSPEED VS STAGEBEKILLIN WAGER SANTANA WANT NEXT,3/11/2021,4:41:31,1:26:19,5179,51648,1718,41,3.33,0.08,,Sports,Stream,True,https://i.ytimg.com/vi/waGtk4sW4lw/hqdefault.jpg,Not Applicable
jnWMrljTyCQ,BO7 WAGER $$$ VS PROCHECY RIGHT NOW!!!!!!,3/11/2021,1:57:43,1:34:18,5658,48922,1660,111,3.39,0.23,,Sports,Stream,True,https://i.ytimg.com/vi/jnWMrljTyCQ/hqdefault.jpg,Not Applicable
3zyjRVrqg5k,DOING POST HOOKS IN REAL LIFE! POSTSCORES IN REAL LIFE irl NBA2K21  💔! **REAL LIFE GAMEPLAY**,3/10/2021,16:45:01,2:06,126,89012,3486,332,3.92,0.37,,Gaming,Regular Video,False,https://i.ytimg.com/vi/3zyjRVrqg5k/hqdefault.jpg,Not Applicable
qUb4Gly6hvw,🔵 BEAT ME TWICE GET A PRIZE $$$🔴#1 RANKED IN COMP STAGE ON 100 GAME NBA 2K21! NBA2K21 LIVE STREAM🔵,3/10/2021,2:20:53,2:53:43,10423,38304,1742,25,4.55,0.07,,Gaming,Stream,True,https://i.ytimg.com/vi/qUb4Gly6hvw/hqdefault.jpg,Not Applicable
GVidhJB1tV8,🔵 BEAT ME TWICE GET A PRIZE $$$🔴#1 RANKED IN COMP STAGE ON 100 GAME NBA 2K21! NBA2K21 LIVE STREAM🔵,3/2/2021,1:52:25,1:50:34,6634,38857,1600,117,4.12,0.3,,Gaming,Stream,True,https://i.ytimg.com/vi/GVidhJB1tV8/hqdefault.jpg,Not Applicable
k-O3XVxrUYg,my girlfriend broke up with me💔 **LEAKED**,3/1/2021,16:45:00,1:20,80,69119,1924,502,2.78,0.73,,IRL / Vlog,Regular Video,False,https://i.ytimg.com/vi/k-O3XVxrUYg/hqdefault.jpg,Not Applicable
fAXMglits3Q,🔴BEST GUARD RUNNIN 3’s IN COMP STAGE PULL UP N 0 W!,3/1/2021,3:10:11,2:10:09,7809,34692,1158,25,3.34,0.07,,Variety Stream,Stream,True,https://i.ytimg.com/vi/fAXMglits3Q/hqdefault.jpg,Not Applicable
